,ORIGIN,DESTINATION,Lane,Corresponding CPT,Scheduled Truck Arrival - 1 date,Scheduled Truck Arrival - 1 time,Pull time 1,Scheduled Truck Arrival - 2 date,Scheduled Truck Arrival - 2 time,LoadingTime,Equipment Type,Carrier,Canceled Load,Business Types,CPT Date,Origin_band,Destination_band,Origin_Start,Origin_End,Destination_Start,Destination_End,Day,Day1,minutes
1814,DXE1,LCY3,DXE1->LCY3,3/24/2024 23:59,3/24/2024,14:30,16:00,3/24/2024,17:24,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,14:00-17:00,,14:00,17:00,,,2024-03-24,Sun,870
1815,DHW1,STN8,DHW1->STN8,3/18/2024 23:59,3/18/2024,13:30,15:00,3/18/2024,16:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-18,Mon,810
1816,DHW1,STN8,DHW1->STN8,3/18/2024 23:59,3/18/2024,14:30,16:00,3/18/2024,17:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-18,Mon,870
1817,DHW1,STN8,DHW1->STN8,3/18/2024 23:59,3/18/2024,17:30,19:00,3/18/2024,20:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-18,Mon,1050
1818,DHW1,STN8,DHW1->STN8,3/19/2024 23:59,3/19/2024,12:00,13:30,3/19/2024,15:24,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-19,Tue,720
1819,DHW1,STN8,DHW1->STN8,3/19/2024 23:59,3/19/2024,12:30,14:00,3/19/2024,15:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-19,Tue,750
1820,DHW1,STN8,DHW1->STN8,3/19/2024 23:59,3/19/2024,15:00,16:30,3/19/2024,18:24,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-19,Tue,900
1821,DHW1,STN8,DHW1->STN8,3/20/2024 23:59,3/20/2024,12:00,13:30,3/20/2024,15:24,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-20,Wed,720
1822,DHW1,STN8,DHW1->STN8,3/20/2024 23:59,3/20/2024,12:30,14:00,3/20/2024,15:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-20,Wed,750
1823,DHW1,STN8,DHW1->STN8,3/20/2024 23:59,3/20/2024,15:00,16:30,3/20/2024,18:24,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-20,Wed,900
1824,DHW1,STN8,DHW1->STN8,3/20/2024 23:59,3/20/2024,17:30,19:00,3/20/2024,20:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-20,Wed,1050
1825,DHW1,STN8,DHW1->STN8,3/21/2024 23:59,3/21/2024,12:00,13:30,3/21/2024,15:24,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-21,Thu,720
1826,DHW1,STN8,DHW1->STN8,3/21/2024 23:59,3/21/2024,12:30,14:00,3/21/2024,15:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-21,Thu,750
1827,DHW1,STN8,DHW1->STN8,3/21/2024 23:59,3/21/2024,13:30,15:00,3/21/2024,16:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-21,Thu,810
1828,DHW1,STN8,DHW1->STN8,3/21/2024 23:59,3/21/2024,17:30,19:00,3/21/2024,20:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-21,Thu,1050
1829,DHW1,STN8,DHW1->STN8,3/22/2024 23:59,3/22/2024,12:00,13:30,3/22/2024,15:24,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-22,Fri,720
1830,DHW1,STN8,DHW1->STN8,3/22/2024 23:59,3/22/2024,12:30,14:00,3/22/2024,15:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-22,Fri,750
1831,DHW1,STN8,DHW1->STN8,3/22/2024 23:59,3/22/2024,13:30,15:00,3/22/2024,16:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-22,Fri,810
1832,DHW1,STN8,DHW1->STN8,3/22/2024 23:59,3/22/2024,17:30,19:00,3/22/2024,20:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-22,Fri,1050
1833,DHW1,STN8,DHW1->STN8,3/23/2024 23:59,3/23/2024,12:00,13:30,3/23/2024,15:24,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-23,Sat,720
1834,DHW1,STN8,DHW1->STN8,3/23/2024 23:59,3/23/2024,12:30,14:00,3/23/2024,15:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-23,Sat,750
1835,DHW1,STN8,DHW1->STN8,3/23/2024 23:59,3/23/2024,13:30,15:00,3/23/2024,16:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-23,Sat,810
1836,DHW1,STN8,DHW1->STN8,3/23/2024 23:59,3/23/2024,17:30,19:00,3/23/2024,20:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-23,Sat,1050
1837,DHW1,STN8,DHW1->STN8,3/24/2024 23:59,3/24/2024,12:00,13:30,3/24/2024,15:24,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-24,Sun,720
1838,DHW1,STN8,DHW1->STN8,3/24/2024 23:59,3/24/2024,12:30,14:00,3/24/2024,15:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-24,Sun,750
1839,DHW1,STN8,DHW1->STN8,3/24/2024 23:59,3/24/2024,16:30,18:00,3/24/2024,19:54,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,12:00-20:00,12:00-23:00,12:00,20:00,12:00,23:00,2024-03-24,Sun,990
1840,DME4,SBS2,DME4->SBS2,3/19/2024 23:59,3/19/2024,8:30,10:00,3/19/2024,14:14,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,0:00-8:45,,0:00,8:45,,,2024-03-19,Tue,510
1841,DME4,SBS2,DME4->SBS2,3/19/2024 23:59,3/19/2024,13:00,14:30,3/19/2024,18:44,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,13:00-23:59,,13:00,23:59,,,2024-03-19,Tue,780
1842,DME4,SBS2,DME4->SBS2,3/20/2024 23:59,3/20/2024,8:30,10:00,3/20/2024,14:14,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,0:00-8:45,,0:00,8:45,,,2024-03-20,Wed,510
1843,DME4,SBS2,DME4->SBS2,3/20/2024 23:59,3/20/2024,13:00,14:30,3/20/2024,18:44,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,13:00-23:59,,13:00,23:59,,,2024-03-20,Wed,780
1844,DME4,SBS2,DME4->SBS2,3/21/2024 23:59,3/21/2024,8:30,10:00,3/21/2024,14:14,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,0:00-8:45,,0:00,8:45,,,2024-03-21,Thu,510
1845,DME4,SBS2,DME4->SBS2,3/21/2024 23:59,3/21/2024,13:00,14:30,3/21/2024,18:44,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,13:00-23:59,,13:00,23:59,,,2024-03-21,Thu,780
1846,DME4,SBS2,DME4->SBS2,3/22/2024 23:59,3/22/2024,8:30,10:00,3/22/2024,14:14,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,0:00-8:45,,0:00,8:45,,,2024-03-22,Fri,510
1847,DME4,SBS2,DME4->SBS2,3/22/2024 23:59,3/22/2024,13:00,14:30,3/22/2024,18:44,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,13:00-23:59,,13:00,23:59,,,2024-03-22,Fri,780
1848,DRG2,BRS2,DRG2->BRS2,3/18/2024 23:59,3/18/2024,6:00,7:30,3/18/2024,9:04,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,6:00-9:00,,6:00,9:00,,,2024-03-18,Mon,360
1849,DRG2,BRS2,DRG2->BRS2,3/18/2024 23:59,3/18/2024,7:00,8:30,3/18/2024,10:04,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,6:00-9:00,7:00-18:00,6:00,9:00,7:00,18:00,2024-03-18,Mon,420
1850,DRG2,BRS2,DRG2->BRS2,3/18/2024 23:59,3/18/2024,13:00,14:30,3/18/2024,16:04,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,11:00-15:00,7:00-18:00,11:00,15:00,7:00,18:00,2024-03-18,Mon,780
1851,DRG2,BRS2,DRG2->BRS2,3/18/2024 23:59,3/18/2024,22:00,23:30,3/19/2024,1:04,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,,,,,,,2024-03-18,Mon,1320
