Site_id,Day,Start,End
DIP1,Fri,21:00,0:00
DIP1,Sat,0:00,10:00
DIP1,Sat,21:00,0:00
DLS2,Sun,0:00,6:00
DLS2,Sun,16:00,17:00
DLS2,Sun,19:00,23:00
DLS2,Mon,0:00,6:00
DLS2,Mon,16:00,17:00
DLS2,Mon,19:00,23:00
DLS2,Tue,0:00,6:00
DLS2,Tue,16:00,17:00
DLS2,Tue,19:00,23:00
DLS2,Wed,0:00,6:00
DLS2,Wed,16:00,17:00
DLS2,Wed,19:00,23:00
DLS2,Thu,0:00,6:00
DLS2,Thu,16:00,17:00
DLS2,Thu,19:00,23:00
DLS2,Fri,0:00,6:00
DLS2,Fri,16:00,17:00
DLS2,Fri,19:00,23:00
DLS2,Sat,0:00,6:00
DLS2,Sat,16:00,17:00
DLS2,Sat,19:00,23:00
DLS4,Sun,2:00,15:00
DLS4,Mon,2:00,15:00
DLS4,Tue,2:00,15:00
DLS4,Wed,2:00,15:00
DLS4,Thu,2:00,15:00
DLS4,Fri,2:00,15:00
DLS4,Sat,2:00,15:00
DLU1,Sun,2:00,8:00
DLU1,Sun,12:00,17:00
DLU1,Sun,20:00,23:00
DLU1,Mon,2:00,8:00
DLU1,Mon,12:00,17:00
DLU1,Mon,20:00,23:00
DLU1,Tue,2:00,8:00
DLU1,Tue,12:00,17:00
DLU1,Tue,20:00,23:00
DLU1,Wed,2:00,8:00
DLU1,Wed,12:00,17:00
DLU1,Wed,20:00,23:00
DLU1,Thu,2:00,8:00
DLU1,Thu,12:00,17:00
DLU1,Thu,20:00,23:00
DLU1,Fri,2:00,8:00
DLU1,Fri,12:00,17:00
DLU1,Fri,20:00,23:00
DLU1,Sat,2:00,8:00
DLU1,Sat,12:00,17:00
DLU1,Sat,20:00,23:00
DLU2,Sun,0:00,9:00
DLU2,Sun,15:00,16:00
DLU2,Sun,19:00,0:00
DLU2,Mon,0:00,9:00
DLU2,Mon,15:00,16:00
DLU2,Mon,19:00,0:00
DLU2,Tue,0:00,9:00
DLU2,Tue,15:00,16:00
DLU2,Tue,19:00,0:00
DLU2,Wed,0:00,9:00
DLU2,Wed,15:00,16:00
DLU2,Wed,19:00,0:00
DLU2,Thu,0:00,9:00
DLU2,Thu,15:00,16:00
DLU2,Thu,19:00,0:00
DLU2,Fri,0:00,9:00
DLU2,Fri,15:00,16:00
DLU2,Fri,19:00,0:00
DLU2,Sat,0:00,9:00
DLU2,Sat,15:00,16:00
DLU2,Sat,19:00,0:00
DME1,Sun,0:00,8:30
DME1,Sun,14:00,16:00
DME1,Sun,19:00,0:00
DME1,Mon,0:00,8:30
DME1,Mon,14:00,16:00
DME1,Mon,19:00,0:00
DME1,Tue,0:00,8:30
DME1,Tue,14:00,16:00
DME1,Tue,19:00,0:00
DME1,Wed,0:00,8:30
DME1,Wed,14:00,16:00
DME1,Wed,19:00,0:00
DME1,Thu,0:00,8:30
DME1,Thu,14:00,16:00
DME1,Thu,19:00,0:00
DME1,Fri,0:00,8:30
DME1,Fri,14:00,16:00
DME1,Fri,19:00,0:00
DME1,Sat,0:00,8:30
DME1,Sat,14:00,16:00
DME1,Sat,19:00,0:00
DME4,Mon,0:00,8:45
DME4,Mon,13:00,23:59
DME4,Tue,0:00,8:45
DME4,Tue,13:00,23:59
DME4,Wed,0:00,8:45
DME4,Wed,13:00,23:59
DME4,Thu,0:00,8:45
DME4,Thu,13:00,23:59
DME4,Fri,0:00,8:45
DME4,Fri,13:00,23:59
DNE1,Sun,0:00,10:00
DNE1,Sun,14:00,0:00
DNE1,Mon,0:00,10:00
DNE1,Mon,14:00,0:00
DNE1,Tue,0:00,10:00
DNE1,Tue,14:00,0:00
DNE1,Wed,0:00,10:00
DNE1,Wed,14:00,0:00
DNE1,Thu,0:00,10:00
DNE1,Thu,14:00,0:00
DNE1,Fri,0:00,10:00
DNE1,Fri,14:00,0:00
DNE1,Sat,0:00,10:00
DNE1,Sat,14:00,0:00
DNE2,Sun,0:00,9:00
DNE2,Sun,14:00,16:00
DNE2,Sun,18:30,0:00
DNE2,Mon,0:00,9:00
DNE2,Mon,14:00,16:00
DNE2,Mon,18:30,0:00
DNE2,Tue,0:00,9:00
DNE2,Tue,14:00,16:00
DNE2,Tue,18:30,0:00
DNE2,Wed,0:00,9:00
DNE2,Wed,14:00,16:00
DNE2,Wed,18:30,0:00
DNE2,Thu,0:00,9:00
DNE2,Thu,14:00,16:00
DNE2,Thu,18:30,0:00
DNE2,Fri,0:00,9:00
DNE2,Fri,14:00,16:00
DNE2,Fri,18:30,0:00
DNE2,Sat,0:00,9:00
DNE2,Sat,14:00,16:00
DNE2,Sat,18:30,0:00
DNG1,Sun,0:00,8:00
DNG1,Mon,0:00,8:00
DNG1,Tue,0:00,8:00
DNG1,Wed,0:00,8:00
DNG1,Thu,0:00,8:00
DNG1,Fri,0:00,8:00
DNG1,Sat,0:00,8:00
DNG2,Sun,1:00,3:00
DNG2,Sun,5:00,8:00
DNG2,Sun,15:00,18:00
DNG2,Sun,20:00,22:00
DNG2,Sun,22:00,22:00
DNG2,Mon,1:00,3:00
DNG2,Mon,5:00,8:00
DNG2,Mon,15:00,18:00
DNG2,Mon,20:00,22:00
DNG2,Mon,22:00,22:00
DNG2,Tue,1:00,3:00
DNG2,Tue,5:00,8:00
DNG2,Tue,15:00,18:00
DNG2,Tue,20:00,22:00
DNG2,Tue,22:00,22:00
DNG2,Wed,1:00,3:00
DNG2,Wed,5:00,8:00
DNG2,Wed,15:00,18:00
DNG2,Wed,20:00,22:00
DNG2,Wed,22:00,22:00
DNG2,Thu,1:00,3:00
DNG2,Thu,5:00,8:00
DNG2,Thu,15:00,18:00
DNG2,Thu,20:00,22:00
DNG2,Thu,22:00,22:00
DNG2,Fri,1:00,3:00
DNG2,Fri,5:00,8:00
DNG2,Fri,15:00,18:00
DNG2,Fri,20:00,22:00
DNG2,Fri,22:00,22:00
DNG2,Sat,1:00,3:00
DNG2,Sat,5:00,8:00
DNG2,Sat,15:00,18:00
DNG2,Sat,20:00,22:00
DNG2,Sat,22:00,22:00
DNN1,Sun,0:00,4:00
DNN1,Sun,14:00,21:00
DNN1,Mon,0:00,4:00
DNN1,Mon,14:00,21:00
DNN1,Tue,0:00,4:00
DNN1,Tue,14:00,21:00
DNN1,Wed,0:00,4:00
DNN1,Wed,14:00,21:00
DNN1,Thu,0:00,4:00
DNN1,Thu,14:00,21:00
DNN1,Fri,0:00,4:00
DNN1,Fri,14:00,21:00
DNN1,Sat,0:00,4:00
DNN1,Sat,14:00,21:00
DNR1,Sun,0:00,7:00
DNR1,Sun,8:00,9:00
DNR1,Sun,17:00,0:00
DNR1,Mon,0:00,7:00
DNR1,Mon,8:00,9:00
DNR1,Mon,17:00,0:00
DNR1,Tue,0:00,7:00
DNR1,Tue,8:00,9:00
DNR1,Tue,17:00,0:00
DNR1,Wed,0:00,7:00
DNR1,Wed,8:00,9:00
DNR1,Wed,17:00,0:00
DNR1,Thu,0:00,7:00
DNR1,Thu,8:00,9:00
DNR1,Thu,17:00,0:00
DNR1,Fri,0:00,7:00
DNR1,Fri,8:00,9:00
DNR1,Fri,17:00,0:00
DNR1,Sat,0:00,7:00
DNR1,Sat,8:00,9:00
DNR1,Sat,17:00,0:00
DOX2,Sun,0:00,8:00
DOX2,Sun,15:00,0:00
DOX2,Mon,0:00,8:00
DOX2,Mon,15:00,0:00
DOX2,Tue,0:00,8:00
DOX2,Tue,15:00,0:00
DOX2,Wed,0:00,8:00
DOX2,Wed,15:00,0:00
DOX2,Thu,0:00,8:00
DOX2,Thu,15:00,0:00
DOX2,Fri,0:00,8:00
DOX2,Fri,15:00,0:00
DOX2,Sat,0:00,8:00
DOX2,Sat,15:00,0:00
DPE1,Sun,0:00,6:00
DPE1,Sun,14:00,0:00
DPE1,Mon,0:00,6:00
DPE1,Mon,14:00,0:00
DPE1,Tue,0:00,6:00
DPE1,Tue,14:00,0:00
DPE1,Wed,0:00,6:00
DPE1,Wed,14:00,0:00
DPE1,Thu,0:00,6:00
DPE1,Thu,14:00,0:00
DPE1,Fri,0:00,6:00
DPE1,Fri,14:00,0:00
DPE1,Sat,0:00,6:00
DPE1,Sat,14:00,0:00
DPE2,Sun,0:00,9:00
DPE2,Sun,14:00,22:00
DPE2,Mon,0:00,9:00
DPE2,Mon,14:00,22:00
DPE2,Tue,0:00,9:00
DPE2,Tue,14:00,22:00
DPE2,Wed,0:00,9:00
DPE2,Wed,14:00,22:00
DPE2,Thu,0:00,9:00
DPE2,Thu,14:00,22:00
DPE2,Fri,0:00,9:00
DPE2,Fri,14:00,22:00
DPE2,Sat,0:00,9:00
DPE2,Sat,14:00,22:00
DPN1,Sun,22:00,0:00
DPN1,Sun,0:00,3:00
DPN1,Sun,11:30,13:30
DPN1,Mon,22:00,0:00
DPN1,Mon,0:00,3:00
DPN1,Mon,11:30,13:30
DPN1,Tue,22:00,0:00
DPN1,Tue,0:00,3:00
DPN1,Tue,11:30,13:30
DPN1,Wed,22:00,0:00
DPN1,Wed,0:00,3:00
DPN1,Wed,11:30,13:30
DPN1,Thu,22:00,0:00
DPN1,Thu,0:00,3:00
DPN1,Thu,11:30,13:30
DPN1,Fri,22:00,0:00
DPN1,Fri,0:00,3:00
DPN1,Fri,11:30,13:30
DPN1,Sat,22:00,0:00
DPN1,Sat,0:00,3:00
DPN1,Sat,11:30,13:30
DPO1,Sun,0:00,3:00
DPO1,Sun,6:00,9:00
DPO1,Sun,21:00,0:00
DPO1,Mon,0:00,3:00
DPO1,Mon,6:00,9:00
DPO1,Mon,21:00,0:00
DPO1,Tue,0:00,3:00
DPO1,Tue,6:00,9:00
DPO1,Tue,21:00,0:00
DPO1,Wed,0:00,3:00
DPO1,Wed,6:00,9:00
DPO1,Wed,21:00,0:00
DPO1,Thu,0:00,3:00
DPO1,Thu,6:00,9:00
DPO1,Thu,21:00,0:00
DPO1,Fri,0:00,3:00
DPO1,Fri,6:00,9:00
DPO1,Fri,21:00,0:00
DPO1,Sat,0:00,3:00
DPO1,Sat,6:00,9:00
DPO1,Sat,21:00,0:00
DPR1,Sun,0:00,1:00
DPR1,Sun,2:00,8:00
DPR1,Sun,13:00,15:00
DPR1,Sun,17:00,19:00
DPR1,Sun,20:00,21:00
DPR1,Sun,22:00,0:00
DPR1,Mon,0:00,1:00
DPR1,Mon,2:00,8:00
DPR1,Mon,13:00,15:00
DPR1,Mon,17:00,19:00
DPR1,Mon,20:00,21:00
DPR1,Mon,22:00,0:00
DPR1,Tue,0:00,1:00
DPR1,Tue,2:00,8:00
DPR1,Tue,13:00,15:00
DPR1,Tue,17:00,19:00
DPR1,Tue,20:00,21:00
DPR1,Tue,22:00,0:00
DPR1,Wed,0:00,1:00
DPR1,Wed,2:00,8:00
DPR1,Wed,13:00,15:00
DPR1,Wed,17:00,19:00
DPR1,Wed,20:00,21:00
DPR1,Wed,22:00,0:00
DPR1,Thu,0:00,1:00
DPR1,Thu,2:00,8:00
DPR1,Thu,13:00,15:00
DPR1,Thu,17:00,19:00
DPR1,Thu,20:00,21:00
DPR1,Thu,22:00,0:00
DPR1,Fri,0:00,1:00
DPR1,Fri,2:00,8:00
DPR1,Fri,13:00,15:00
DPR1,Fri,17:00,19:00
DPR1,Fri,20:00,21:00
DPR1,Fri,22:00,0:00
DPR1,Sat,0:00,1:00
DPR1,Sat,2:00,8:00
DPR1,Sat,13:00,15:00
DPR1,Sat,17:00,19:00
DPR1,Sat,20:00,21:00
DPR1,Sat,22:00,0:00
DRG2,Sun,6:00,9:00
DRG2,Sun,11:00,15:00
DRG2,Sun,18:00,0:00
DRG2,Mon,6:00,9:00
DRG2,Mon,11:00,15:00
DRG2,Mon,18:00,0:00
DRG2,Tue,6:00,9:00
DRG2,Tue,11:00,15:00
DRG2,Tue,18:00,0:00
DRG2,Wed,6:00,9:00
DRG2,Wed,11:00,15:00
DRG2,Wed,18:00,0:00
DRG2,Thu,6:00,9:00
DRG2,Thu,11:00,15:00
DRG2,Thu,18:00,0:00
DRG2,Fri,6:00,9:00
DRG2,Fri,11:00,15:00
DRG2,Fri,18:00,0:00
DRG2,Sat,6:00,9:00
DRG2,Sat,11:00,15:00
DRG2,Sat,18:00,0:00
DRH1,Sun,1:00,9:00
DRH1,Mon,1:00,9:00
DRH1,Tue,1:00,9:00
DRH1,Wed,1:00,9:00
DRH1,Thu,1:00,9:00
DRH1,Fri,1:00,9:00
DRH1,Sat,1:00,9:00
DRM2,Sun,0:00,1:00
DRM2,Sun,2:00,5:00
DRM2,Sun,6:00,9:00
DRM2,Sun,12:00,20:00
DRM2,Sun,21:00,0:00
DRM2,Mon,0:00,1:00
DRM2,Mon,2:00,5:00
DRM2,Mon,6:00,9:00
DRM2,Mon,12:00,20:00
DRM2,Mon,21:00,0:00
DRM2,Tue,0:00,1:00
DRM2,Tue,2:00,5:00
DRM2,Tue,6:00,9:00
DRM2,Tue,12:00,20:00
DRM2,Tue,21:00,0:00
DRM2,Wed,0:00,1:00
DRM2,Wed,2:00,5:00
DRM2,Wed,6:00,9:00
DRM2,Wed,12:00,20:00
DRM2,Wed,21:00,0:00
DRM2,Thu,0:00,1:00
DRM2,Thu,2:00,5:00
DRM2,Thu,6:00,9:00
DRM2,Thu,12:00,20:00
DRM2,Thu,21:00,0:00
DRM2,Fri,0:00,1:00
DRM2,Fri,2:00,5:00
DRM2,Fri,6:00,9:00
DRM2,Fri,12:00,20:00
DRM2,Fri,21:00,0:00
DRM2,Sat,0:00,1:00
DRM2,Sat,2:00,5:00
DRM2,Sat,6:00,9:00
DRM2,Sat,12:00,20:00
DRM2,Sat,21:00,0:00
DRM4,Sun,5:00,9:00
DRM4,Sun,12:00,21:00
DRM4,Mon,5:00,9:00
DRM4,Mon,12:00,21:00
DRM4,Tue,5:00,9:00
DRM4,Tue,12:00,21:00
DRM4,Wed,5:00,9:00
DRM4,Wed,12:00,21:00
DRM4,Thu,5:00,9:00
DRM4,Thu,12:00,21:00
DRM4,Fri,5:00,9:00
DRM4,Fri,12:00,21:00
DRM4,Sat,5:00,9:00
DRM4,Sat,12:00,21:00
DRM5,Sun,11:00,14:00
DRM5,Sun,21:00,23:00
DRM5,Mon,11:00,14:00
DRM5,Mon,21:00,23:00
DRM5,Tue,11:00,14:00
DRM5,Tue,21:00,23:00
DRM5,Wed,11:00,14:00
DRM5,Wed,21:00,23:00
DRM5,Thu,11:00,14:00
DRM5,Thu,21:00,23:00
DRM5,Fri,11:00,14:00
DRM5,Fri,21:00,23:00
DRM5,Sat,11:00,14:00
DRM5,Sat,21:00,23:00
DRR1,Sun,14:00,21:00
DRR1,Mon,14:00,21:00
DRR1,Tue,14:00,21:00
DRR1,Wed,14:00,21:00
DRR1,Thu,14:00,21:00
DRR1,Fri,14:00,21:00
DRR1,Sat,14:00,21:00
DSA1,Sun,13:15,19:00
DSA1,Mon,13:15,19:00
DSA1,Tue,13:15,19:00
DSA1,Wed,13:15,19:00
DSA1,Thu,13:15,19:00
DSA1,Fri,13:15,19:00
DSA1,Sat,13:15,19:00
