ORIGIN,DESTINATION,Lane,Corresponding CPT,Scheduled Truck Arrival - 1 date,Scheduled Truck Arrival - 1 time,Pull time 1,Scheduled Truck Arrival - 2 date,Scheduled Truck Arrival - 2 time,LoadingTime,Equipment Type,Carrier,Canceled Load,Business Types,CPT Date,Origin_band,Destination_band,Origin_Start,Origin_End,Destination_Start,Destination_End
DCR2,LCY2,DCR2->LCY2,3/23/2024 23:59,3/23/2024,16:30,18:00,3/23/2024,19:56,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DCR2,LCY2,DCR2->LCY2,3/23/2024 23:59,3/23/2024,17:30,19:00,3/23/2024,20:56,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DCR2,LCY2,DCR2->LCY2,3/23/2024 23:59,3/23/2024,18:30,20:00,3/23/2024,21:56,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DCR2,LCY2,DCR2->LCY2,3/23/2024 23:59,3/23/2024,19:30,21:00,3/23/2024,22:56,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DCR2,LCY2,DCR2->LCY2,3/24/2024 23:59,3/24/2024,16:00,17:30,3/24/2024,19:26,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DCR2,LCY2,DCR2->LCY2,3/24/2024 23:59,3/24/2024,19:00,20:30,3/24/2024,22:26,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DCR2,LCY2,DCR2->LCY2,3/24/2024 23:59,3/24/2024,20:30,22:00,3/24/2024,23:56,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DSN1,MAN2,DSN1->MAN2,3/22/2024 23:59,3/22/2024,6:00,7:30,3/22/2024,12:16,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DBI5,LBA8,DBI5->LBA8,3/18/2024 23:59,3/18/2024,13:00,14:30,3/18/2024,17:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DBN2,LCY2,DBN2->LCY2,3/21/2024 23:59,3/20/2024,23:00,0:30,3/21/2024,3:39,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DHU2,NCL2,DHU2->NCL2,3/18/2024 23:59,3/18/2024,5:00,6:30,3/18/2024,9:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DNE2,MME1,DNE2->MME1,3/18/2024 23:59,3/18/2024,14:00,15:30,3/18/2024,16:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DNE2,MME1,DNE2->MME1,3/20/2024 23:59,3/20/2024,6:00,7:30,3/20/2024,8:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DNE2,MME1,DNE2->MME1,3/21/2024 23:59,3/21/2024,14:00,15:30,3/21/2024,16:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DNE2,MME1,DNE2->MME1,3/22/2024 23:59,3/22/2024,5:30,7:00,3/22/2024,8:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DNE2,MME1,DNE2->MME1,3/22/2024 23:59,3/22/2024,14:00,15:30,3/22/2024,16:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DNE2,MME1,DNE2->MME1,3/23/2024 23:59,3/23/2024,14:00,15:30,3/23/2024,16:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DNE2,MME1,DNE2->MME1,3/24/2024 23:59,3/24/2024,6:00,7:30,3/24/2024,8:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DNE2,MME1,DNE2->MME1,3/24/2024 23:59,3/24/2024,18:30,20:00,3/24/2024,21:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DXM3,LBA8,DXM3->LBA8,3/19/2024 23:59,3/19/2024,18:30,20:00,3/19/2024,21:30,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DXM3,LBA8,DXM3->LBA8,3/19/2024 23:59,3/19/2024,20:00,21:30,3/19/2024,23:00,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DXM3,LBA8,DXM3->LBA8,3/20/2024 23:59,3/20/2024,20:00,21:30,3/20/2024,23:00,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DXM3,LBA8,DXM3->LBA8,3/21/2024 23:59,3/21/2024,19:30,21:00,3/21/2024,22:30,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DXM3,LBA8,DXM3->LBA8,3/22/2024 23:59,3/22/2024,19:00,20:30,3/22/2024,22:00,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DXM3,LBA8,DXM3->LBA8,3/23/2024 23:59,3/23/2024,18:30,20:00,3/23/2024,21:30,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DXM3,LBA8,DXM3->LBA8,3/23/2024 23:59,3/23/2024,20:00,21:30,3/23/2024,23:00,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DXM3,LBA8,DXM3->LBA8,3/24/2024 23:59,3/24/2024,20:00,21:30,3/24/2024,23:00,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DXM5,SNG1,DXM5->SNG1,3/18/2024 23:59,3/18/2024,9:30,11:00,3/18/2024,14:26,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DXM5,SNG1,DXM5->SNG1,3/18/2024 23:59,3/18/2024,11:00,12:30,3/18/2024,15:56,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DXM5,SNG1,DXM5->SNG1,3/19/2024 23:59,3/19/2024,9:30,11:00,3/19/2024,14:26,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DXM5,SNG1,DXM5->SNG1,3/21/2024 23:59,3/21/2024,10:30,12:00,3/21/2024,15:26,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DXM5,SNG1,DXM5->SNG1,3/22/2024 23:59,3/22/2024,10:00,11:30,3/22/2024,14:56,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DXM5,SNG1,DXM5->SNG1,3/22/2024 23:59,3/22/2024,11:00,12:30,3/22/2024,15:56,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DXM5,SNG1,DXM5->SNG1,3/23/2024 23:59,3/23/2024,9:30,11:00,3/23/2024,14:26,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DXM5,SNG1,DXM5->SNG1,3/23/2024 23:59,3/23/2024,11:00,12:30,3/23/2024,15:56,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DXM5,SNG1,DXM5->SNG1,3/24/2024 23:59,3/24/2024,9:30,11:00,3/24/2024,14:26,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DXM5,SNG1,DXM5->SNG1,3/24/2024 23:59,3/24/2024,11:00,12:30,3/24/2024,15:56,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/18/2024 23:59,3/18/2024,3:00,4:30,3/18/2024,8:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/18/2024 23:59,3/18/2024,14:00,15:30,3/18/2024,19:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/19/2024 23:59,3/19/2024,6:00,7:30,3/19/2024,11:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/19/2024 23:59,3/19/2024,14:00,15:30,3/19/2024,19:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/19/2024 23:59,3/19/2024,19:00,20:30,3/20/2024,0:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/19/2024 23:59,3/19/2024,20:00,21:30,3/20/2024,1:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/20/2024 23:59,3/20/2024,3:00,4:30,3/20/2024,8:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/20/2024 23:59,3/20/2024,3:30,5:00,3/20/2024,8:51,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/20/2024 23:59,3/20/2024,4:30,6:00,3/20/2024,9:51,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/20/2024 23:59,3/20/2024,5:30,7:00,3/20/2024,10:51,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/20/2024 23:59,3/20/2024,6:00,7:30,3/20/2024,11:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/20/2024 23:59,3/20/2024,14:00,15:30,3/20/2024,19:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/21/2024 23:59,3/21/2024,3:30,5:00,3/21/2024,8:51,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/21/2024 23:59,3/21/2024,4:30,6:00,3/21/2024,9:51,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/21/2024 23:59,3/21/2024,14:00,15:30,3/21/2024,19:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/21/2024 23:59,3/21/2024,20:00,21:30,3/22/2024,1:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/22/2024 23:59,3/22/2024,3:00,4:30,3/22/2024,8:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/22/2024 23:59,3/22/2024,4:30,6:00,3/22/2024,9:51,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/22/2024 23:59,3/22/2024,5:00,6:30,3/22/2024,10:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/22/2024 23:59,3/22/2024,14:00,15:30,3/22/2024,19:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/23/2024 23:59,3/23/2024,3:30,5:00,3/23/2024,8:51,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/23/2024 23:59,3/23/2024,5:30,7:00,3/23/2024,10:51,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/23/2024 23:59,3/23/2024,14:00,15:30,3/23/2024,19:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/23/2024 23:59,3/23/2024,20:00,21:30,3/24/2024,1:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/24/2024 23:59,3/24/2024,3:30,5:00,3/24/2024,8:51,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/24/2024 23:59,3/24/2024,4:30,6:00,3/24/2024,9:51,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DEX2,BRS2,DEX2->BRS2,3/24/2024 23:59,3/24/2024,14:00,15:30,3/24/2024,19:21,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DNR1,LCY2,DNR1->LCY2,3/18/2024 23:59,3/18/2024,1:30,3:00,3/18/2024,7:11,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DNR1,LCY2,DNR1->LCY2,3/18/2024 23:59,3/18/2024,5:00,6:30,3/18/2024,10:41,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/18/2024 23:59,3/18/2024,19:30,21:00,3/18/2024,22:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/18/2024 23:59,3/18/2024,20:30,22:00,3/18/2024,23:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/18/2024 23:59,3/18/2024,21:30,23:00,3/19/2024,0:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/19/2024 23:59,3/19/2024,13:00,14:30,3/19/2024,16:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/19/2024 23:59,3/19/2024,19:30,21:00,3/19/2024,22:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/19/2024 23:59,3/19/2024,21:00,22:30,3/20/2024,0:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/19/2024 23:59,3/19/2024,22:00,23:30,3/20/2024,1:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/20/2024 23:59,3/20/2024,13:00,14:30,3/20/2024,16:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/20/2024 23:59,3/20/2024,18:30,20:00,3/20/2024,21:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/20/2024 23:59,3/20/2024,19:30,21:00,3/20/2024,22:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/20/2024 23:59,3/20/2024,21:00,22:30,3/21/2024,0:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/20/2024 23:59,3/20/2024,22:00,23:30,3/21/2024,1:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/20/2024 23:59,3/20/2024,22:00,23:30,3/21/2024,1:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/21/2024 23:59,3/21/2024,13:00,14:30,3/21/2024,16:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/21/2024 23:59,3/21/2024,18:00,19:30,3/21/2024,21:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/21/2024 23:59,3/21/2024,20:00,21:30,3/21/2024,23:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/21/2024 23:59,3/21/2024,21:00,22:30,3/22/2024,0:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/21/2024 23:59,3/21/2024,22:00,23:30,3/22/2024,1:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/22/2024 23:59,3/22/2024,13:00,14:30,3/22/2024,16:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/22/2024 23:59,3/22/2024,18:00,19:30,3/22/2024,21:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/22/2024 23:59,3/22/2024,20:00,21:30,3/22/2024,23:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/22/2024 23:59,3/22/2024,21:00,22:30,3/23/2024,0:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/22/2024 23:59,3/22/2024,22:00,23:30,3/23/2024,1:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/23/2024 23:59,3/23/2024,13:00,14:30,3/23/2024,16:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/23/2024 23:59,3/23/2024,19:30,21:00,3/23/2024,22:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/23/2024 23:59,3/23/2024,21:00,22:30,3/24/2024,0:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/23/2024 23:59,3/23/2024,22:00,23:30,3/24/2024,1:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/24/2024 23:59,3/24/2024,13:00,14:30,3/24/2024,16:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/24/2024 23:59,3/24/2024,18:30,20:00,3/24/2024,21:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/24/2024 23:59,3/24/2024,19:30,21:00,3/24/2024,22:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/24/2024 23:59,3/24/2024,21:00,22:30,3/25/2024,0:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DHU2,LBA8,DHU2->LBA8,3/24/2024 23:59,3/24/2024,22:00,23:30,3/25/2024,1:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DCR2,LCY8,DCR2->LCY8,3/18/2024 23:59,3/18/2024,21:00,22:30,3/19/2024,0:34,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DHA2,LCY3,DHA2->LCY3,3/18/2024 23:59,3/18/2024,21:30,23:00,3/19/2024,0:57,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DHA2,LCY3,DHA2->LCY3,3/19/2024 23:59,3/19/2024,21:30,23:00,3/20/2024,0:57,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DHA2,LCY3,DHA2->LCY3,3/20/2024 23:59,3/20/2024,21:30,23:00,3/21/2024,0:57,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DHA2,LCY3,DHA2->LCY3,3/21/2024 23:59,3/21/2024,21:30,23:00,3/22/2024,0:57,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DHA2,LCY3,DHA2->LCY3,3/22/2024 23:59,3/22/2024,21:30,23:00,3/23/2024,0:57,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DHA2,LCY3,DHA2->LCY3,3/23/2024 23:59,3/23/2024,21:30,23:00,3/24/2024,0:57,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DHA2,LCY3,DHA2->LCY3,3/24/2024 23:59,3/24/2024,21:30,23:00,3/25/2024,0:57,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DHA1,LCY3,DHA1->LCY3,3/18/2024 23:59,3/18/2024,0:00,1:30,3/18/2024,3:27,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DHA1,LCY3,DHA1->LCY3,3/18/2024 23:59,3/18/2024,0:30,2:00,3/18/2024,3:57,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DHA1,LCY3,DHA1->LCY3,3/18/2024 23:59,3/18/2024,1:30,3:00,3/18/2024,4:57,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DHA1,LCY3,DHA1->LCY3,3/22/2024 23:59,3/22/2024,1:00,2:30,3/22/2024,4:27,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DNN1,BHX3,DNN1->BHX3,3/18/2024 23:59,3/18/2024,2:00,3:30,3/18/2024,4:45,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DNN1,BHX3,DNN1->BHX3,3/18/2024 23:59,3/18/2024,3:00,4:30,3/18/2024,5:45,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DNN1,BHX3,DNN1->BHX3,3/19/2024 23:59,3/19/2024,3:00,4:30,3/19/2024,5:45,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DNN1,BHX3,DNN1->BHX3,3/24/2024 23:59,3/24/2024,1:30,3:00,3/24/2024,4:15,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DRG2,EMA4,DRG2->EMA4,3/19/2024 23:59,3/19/2024,6:30,8:00,3/19/2024,11:06,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DRG2,EMA4,DRG2->EMA4,3/19/2024 23:59,3/19/2024,12:00,13:30,3/19/2024,16:36,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DRG2,EMA4,DRG2->EMA4,3/20/2024 23:59,3/20/2024,6:30,8:00,3/20/2024,11:06,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DRG2,EMA4,DRG2->EMA4,3/20/2024 23:59,3/20/2024,12:00,13:30,3/20/2024,16:36,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DRG2,EMA4,DRG2->EMA4,3/21/2024 23:59,3/21/2024,6:30,8:00,3/21/2024,11:06,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DRG2,EMA4,DRG2->EMA4,3/21/2024 23:59,3/21/2024,12:00,13:30,3/21/2024,16:36,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DRG2,EMA4,DRG2->EMA4,3/22/2024 23:59,3/22/2024,6:30,8:00,3/22/2024,11:06,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DRG2,EMA4,DRG2->EMA4,3/22/2024 23:59,3/22/2024,12:00,13:30,3/22/2024,16:36,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DRG2,EMA4,DRG2->EMA4,3/23/2024 23:59,3/23/2024,6:30,8:00,3/23/2024,11:06,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DRG2,EMA4,DRG2->EMA4,3/23/2024 23:59,3/23/2024,12:00,13:30,3/23/2024,16:36,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DRG2,EMA4,DRG2->EMA4,3/24/2024 23:59,3/24/2024,6:30,8:00,3/24/2024,11:06,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DRG2,EMA4,DRG2->EMA4,3/24/2024 23:59,3/24/2024,12:00,13:30,3/24/2024,16:36,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DRH1,LCY3,DRH1->LCY3,3/18/2024 23:59,3/18/2024,7:00,8:30,3/18/2024,10:34,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DRH1,LCY3,DRH1->LCY3,3/19/2024 23:59,3/19/2024,1:00,2:30,3/19/2024,4:34,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DRH1,LCY3,DRH1->LCY3,3/19/2024 23:59,3/19/2024,1:30,3:00,3/19/2024,5:04,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DRH1,LCY3,DRH1->LCY3,3/19/2024 23:59,3/19/2024,6:30,8:00,3/19/2024,10:04,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DRH1,LCY3,DRH1->LCY3,3/20/2024 23:59,3/20/2024,1:00,2:30,3/20/2024,4:34,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DRH1,LCY3,DRH1->LCY3,3/20/2024 23:59,3/20/2024,1:30,3:00,3/20/2024,5:04,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DRH1,LCY3,DRH1->LCY3,3/21/2024 23:59,3/21/2024,1:00,2:30,3/21/2024,4:34,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DRH1,LCY3,DRH1->LCY3,3/21/2024 23:59,3/21/2024,2:00,3:30,3/21/2024,5:34,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DRH1,LCY3,DRH1->LCY3,3/21/2024 23:59,3/21/2024,8:00,9:30,3/21/2024,11:34,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DRH1,LCY3,DRH1->LCY3,3/22/2024 23:59,3/22/2024,1:00,2:30,3/22/2024,4:34,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
